,Motion_Sensor1,Motion_Sensor2,Motion_Sensor3,Motion_Sensor4,Motion_Sensor5,Motion_Sensor6,Motion_Sensor7,Motion_Sensor8,Motion_Sensor9,Motion_Sensor10,Camera1,Camera2,Camera3,Camera4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,door_sensor5,door_sensor6,door_sensor7,door_sensor8,door_sensor9,door_sensor10,door_sensor11,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,outside
344,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r4', 0)","('r2', 3)",0,0,0,0,0,0,0,0,0,0,0,09:26:15,1,3,1,0,0,1,13,0,2,2,0,0,1,1
345,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r5', 0)","('r2', 2)",0,0,0,0,0,0,0,0,0,1,0,09:26:30,1,2,1,0,0,1,13,0,2,2,0,0,2,1
346,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r6', 1)","('r1', 1)",0,0,0,0,0,0,0,0,0,0,0,09:26:45,1,2,1,0,0,1,13,0,2,2,0,0,2,1
347,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,0.0,1.0,2.0,"('r6', 1)","('r2', 3)",0,0,0,0,0,0,0,0,0,0,0,09:27:00,1,3,1,0,0,1,14,0,2,2,0,0,0,1
348,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r6', 1)","('c3', 1)",0,0,0,0,0,0,0,0,1,0,0,09:27:15,1,3,1,0,0,1,13,0,2,2,0,0,1,1
349,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,0.0,"('r6', 1)","('r7', 13)",0,0,0,0,0,0,0,0,1,0,0,09:27:30,1,3,0,0,0,1,13,1,2,2,0,1,0,1
350,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r6', 1)","('r7', 13)",0,0,0,0,0,0,0,1,2,0,1,09:27:45,1,3,0,0,0,1,13,0,2,1,0,0,3,1
351,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r6', 1)","('c3', 4)",0,0,0,0,0,0,0,0,2,1,0,09:28:00,1,2,0,0,0,1,13,0,2,1,0,0,4,1
352,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r6', 1)","('c2', 1)",0,0,0,0,0,0,0,0,0,0,1,09:28:15,1,2,0,0,0,1,13,0,2,2,0,1,2,1
353,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,2.0,"('r6', 1)","('c2', 0)",0,0,1,0,0,1,1,0,0,0,2,09:28:30,1,2,0,1,0,1,13,0,1,4,0,0,1,1
354,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,1.0,"('r6', 1)","('r9', 1)",0,0,0,0,0,0,0,0,0,0,0,09:28:45,1,2,1,1,0,1,13,0,1,4,0,1,0,0
355,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('r6', 1)","('c2', 0)",0,0,0,0,0,1,0,0,0,0,0,09:29:00,1,2,0,1,0,1,13,0,2,4,1,0,0,0
356,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('r6', 1)","('c1', 0)",0,0,0,0,0,0,0,0,0,0,0,09:29:15,1,2,0,1,0,1,13,0,2,4,0,1,0,0
357,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('r6', 1)","('c1', 0)",0,0,0,0,0,0,0,0,0,0,0,09:29:30,1,2,0,1,0,1,13,0,2,4,0,0,1,0
358,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r6', 1)","('c1', 0)",0,0,0,0,0,0,0,0,0,0,0,09:29:45,1,2,0,1,0,1,13,0,2,4,0,0,1,0
359,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,1.0,"('r5', 0)","('r3', 0)",1,0,0,0,0,0,0,0,1,0,0,09:30:00,2,1,0,1,0,1,13,0,2,4,0,0,1,0
360,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,2.0,1.0,1.0,"('r6', 1)","('c1', 0)",0,0,0,0,0,0,0,0,0,0,0,09:30:15,3,0,0,1,0,1,13,0,2,4,0,0,1,0
361,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,0.0,1.0,"('r5', 0)","('r3', 0)",1,0,0,0,0,0,0,0,0,0,0,09:30:30,2,1,0,1,0,1,13,0,2,4,0,0,1,0
362,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,1.0,"('r6', 0)","('outside', 0)",0,0,0,0,1,0,0,0,0,1,0,09:30:45,2,2,0,1,1,0,13,0,2,4,0,0,0,0
363,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r6', 0)","('r3', 0)",2,0,0,0,0,0,0,0,1,0,0,09:31:00,0,4,0,1,1,0,12,0,2,4,0,0,1,0
364,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r5', 1)","('r3', 0)",0,0,0,0,0,0,0,0,0,1,1,09:31:15,0,3,0,1,1,0,12,0,2,5,0,0,1,0
365,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,0.0,2.0,1.0,1.0,"('r6', 0)","('outside', 0)",0,0,0,0,0,0,0,0,0,0,1,09:31:30,0,3,0,1,1,0,12,0,2,6,0,0,0,0
366,no motion,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r5', 1)","('outside', 0)",0,0,0,0,0,0,0,0,1,1,0,09:31:45,0,2,0,1,1,0,11,0,2,6,0,0,2,0
367,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r6', 0)","('r3', 0)",0,0,0,0,0,0,0,0,0,1,0,09:32:00,0,3,0,1,1,0,11,0,2,6,0,1,0,0
368,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r5', 1)","('r3', 0)",0,0,0,0,0,0,0,0,2,0,0,09:32:15,0,3,0,1,1,0,9,0,2,6,1,0,2,0
369,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r4', 1)","('outside', 0)",0,1,0,0,0,0,0,0,0,0,1,09:32:30,0,3,1,1,1,0,9,0,2,6,0,0,2,0
370,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('c1', 0)","('r3', 1)",0,0,0,0,0,0,0,0,1,2,0,09:32:45,0,1,1,1,1,0,8,0,2,6,0,0,5,0
371,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('c2', 0)","('r3', 1)",0,0,0,0,0,0,0,0,2,0,0,09:33:00,0,1,1,1,1,0,9,0,2,5,0,0,5,0
372,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('r9', 2)","('outside', 0)",0,0,0,0,0,0,0,0,1,0,1,09:33:15,0,1,1,1,1,0,8,0,2,4,0,0,7,0
373,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,5.0,"('r9', 2)","('r3', 1)",0,0,0,0,0,0,0,0,0,0,0,09:33:30,0,1,1,1,1,0,8,0,2,3,0,0,8,0
374,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('r9', 2)","('c1', 0)",0,0,0,0,0,0,0,0,1,0,0,09:33:45,0,2,1,1,1,0,8,0,2,3,0,0,7,0
375,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r9', 2)","('c1', 0)",0,0,0,0,0,0,0,0,1,0,0,09:34:00,0,2,1,1,1,0,10,0,2,3,0,0,5,0
376,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,3.0,"('r9', 2)","('r4', 1)",1,0,0,0,0,0,0,0,0,0,0,09:34:15,1,1,1,1,1,0,10,0,2,3,0,0,5,0
377,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('r9', 2)","('r5', 1)",0,0,0,0,0,0,0,0,0,0,1,09:34:30,1,1,1,1,1,0,10,0,2,3,0,0,5,0
378,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('c2', 0)","('r5', 1)",0,0,0,0,0,0,0,0,0,0,1,09:34:45,1,1,1,1,1,0,10,0,2,2,0,0,6,0
379,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('c2', 0)","('r6', 0)",0,0,0,0,0,0,0,0,2,0,0,09:35:00,1,1,1,1,1,0,15,0,2,2,0,0,1,0
380,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('c1', 0)","('r6', 0)",0,0,0,0,0,0,0,0,1,0,0,09:35:15,1,1,1,1,1,0,16,0,2,2,0,0,0,0
381,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('c2', 0)","('r5', 1)",0,0,0,0,0,0,0,0,1,0,0,09:35:30,1,1,1,1,1,0,15,0,2,2,0,0,1,0
382,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r9', 2)","('r6', 0)",1,0,0,0,0,0,0,0,0,0,1,09:35:45,0,2,1,1,1,0,15,0,2,3,0,0,0,0
383,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r9', 2)","('r5', 1)",0,0,0,0,0,0,1,0,0,0,0,09:36:00,0,2,1,1,1,0,15,0,2,2,0,1,0,0
384,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('c2', 0)","('r4', 1)",0,0,0,0,0,0,0,0,1,0,0,09:36:15,1,1,1,1,1,0,14,0,3,2,0,0,1,0
385,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('r10', 3)","('r4', 1)",0,0,0,0,0,0,0,0,0,0,1,09:36:30,1,1,1,1,1,0,14,0,3,3,0,0,0,0
386,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('c2', 0)","('r5', 1)",0,0,0,0,0,0,0,0,0,0,0,09:36:45,1,1,1,1,1,0,14,0,3,3,0,0,0,0
387,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,1.0,2.0,"('c1', 0)","('r5', 1)",1,0,0,0,0,1,0,0,0,1,0,09:37:00,0,1,1,1,1,0,14,0,2,3,0,0,2,0
388,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,2.0,"('c1', 0)","('r5', 1)",0,0,0,0,0,0,0,0,2,0,1,09:37:15,0,1,1,1,1,0,14,0,2,4,0,0,1,0
389,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('c2', 0)","('r5', 1)",0,0,0,0,0,0,0,0,0,1,0,09:37:30,0,0,1,1,1,0,14,0,2,4,0,0,2,0
390,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c2', 0)","('r6', 1)",0,0,0,0,1,0,0,0,0,0,0,09:37:45,0,0,1,1,0,1,14,0,2,4,0,0,2,0
391,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('c3', 1)","('r5', 0)",0,0,0,0,0,0,0,0,0,0,0,09:38:00,0,0,1,1,0,1,15,0,2,4,0,0,1,0
392,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,1.0,2.0,"('c2', 0)","('r5', 0)",0,0,0,0,0,0,0,0,1,0,0,09:38:15,0,0,1,1,0,1,14,0,2,4,0,0,2,0
393,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,0.0,1.0,1.0,3.0,"('c3', 2)","('r4', 0)",0,0,0,0,0,0,0,0,2,0,0,09:38:30,0,0,1,0,0,1,14,0,2,4,1,0,2,0
394,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r10', 4)","('r5', 0)",0,0,0,0,0,2,0,0,2,0,0,09:38:45,0,0,1,0,0,1,12,0,1,4,0,2,4,0
395,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c2', 3)","('r4', 0)",0,0,0,0,0,0,1,0,0,0,0,09:39:00,0,0,1,0,0,1,12,0,1,5,0,3,2,0
396,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,0.0,1.0,1.0,2.0,"('c2', 0)","('r4', 0)",0,0,0,0,0,1,0,0,0,0,1,09:39:15,0,0,0,0,0,1,12,0,3,6,1,0,1,1
397,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('c2', 0)","('r5', 0)",0,1,0,0,0,0,0,0,0,0,0,09:39:30,0,0,1,0,0,1,13,0,3,6,0,0,0,1
398,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('c2', 1)","('r4', 0)",0,0,0,0,0,1,0,0,0,0,0,09:39:45,0,0,0,0,0,1,13,0,2,6,0,1,0,2
399,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r9', 2)","('r5', 0)",0,1,0,0,0,0,0,0,1,0,0,09:40:00,0,0,0,0,0,1,12,0,2,6,1,0,2,1
400,motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c2', 0)","('r4', 0)",0,0,0,0,0,0,0,0,2,0,0,09:40:15,0,0,0,0,0,1,13,0,2,6,0,0,2,1
401,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,0.0,1.0,2.0,"('c2', 1)","('r4', 0)",0,0,0,0,0,0,1,0,0,1,2,09:40:30,0,0,1,0,0,1,13,0,2,5,0,1,2,0
402,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,0.0,1.0,1.0,1.0,"('r10', 4)","('c1', 0)",0,0,0,0,0,1,0,0,0,1,0,09:40:45,0,1,1,0,0,1,14,0,3,4,0,0,1,0
403,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c3', 1)","('c1', 0)",0,0,0,0,0,0,0,0,0,0,0,09:41:00,0,1,1,0,0,1,14,0,3,4,0,0,1,0
404,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,0.0,1.0,2.0,"('r10', 3)","('c1', 0)",0,0,0,0,0,0,0,0,1,0,1,09:41:15,0,1,1,0,0,1,15,0,3,3,0,0,1,0
405,motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r10', 3)","('c1', 0)",0,0,0,0,0,0,0,0,4,0,0,09:41:30,0,1,1,0,0,1,13,0,3,3,0,1,2,0
406,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('c2', 1)","('r3', 1)",0,0,0,0,0,0,0,0,1,1,0,09:41:45,0,2,1,0,0,1,12,0,4,3,0,1,1,0
407,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,0.0,1.0,1.0,"('c3', 0)","('c1', 1)",0,0,0,0,0,0,0,0,0,0,1,09:42:00,0,2,1,0,0,1,12,0,4,4,1,0,0,0
408,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r10', 4)","('r3', 1)",0,0,1,0,0,0,0,0,0,0,0,09:42:15,0,2,1,1,0,1,12,0,4,4,0,0,0,0
409,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r10', 3)","('outside', 0)",0,0,0,0,0,0,0,0,1,0,1,09:42:30,0,2,1,1,0,1,11,0,4,3,0,0,2,0
410,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('c3', 2)","('r3', 1)",0,0,0,0,0,0,0,0,0,0,0,09:42:45,0,2,1,1,0,1,11,0,4,3,0,0,2,0
411,motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('r2', 2)","('outside', 0)",0,0,0,0,0,0,0,0,0,0,0,09:43:00,0,2,1,1,0,1,11,0,4,3,0,0,2,0
412,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('r1', 0)","('r3', 1)",0,0,0,0,0,0,0,0,1,2,0,09:43:15,0,0,1,1,0,1,10,0,4,3,0,0,5,0
413,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r1', 0)","('c1', 0)",0,0,0,0,0,0,0,0,1,0,0,09:43:30,0,1,1,1,0,1,10,0,4,3,0,0,4,0
414,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r2', 3)","('r3', 0)",0,0,0,0,0,0,0,0,1,0,1,09:43:45,0,3,0,1,0,1,9,0,5,4,1,0,1,0
415,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('r2', 2)","('outside', 0)",0,1,0,0,0,0,0,0,0,0,0,09:44:00,1,2,1,1,0,1,9,0,5,4,0,0,1,0
416,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('c3', 1)","('outside', 0)",0,0,0,0,0,0,0,0,0,0,0,09:44:15,1,2,1,1,0,1,9,0,5,4,0,0,1,0
417,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,0.0,2.0,"('r2', 1)","('r3', 1)",0,0,0,0,0,0,0,0,0,1,0,09:44:30,1,1,1,1,0,1,9,0,5,4,0,0,2,0
418,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r2', 2)","('c1', 0)",1,0,0,0,0,0,0,1,1,0,0,09:44:45,0,2,1,1,0,1,9,0,5,4,0,0,2,0
419,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r2', 3)","('r4', 0)",0,0,1,0,0,1,0,0,1,0,0,09:45:00,0,3,1,0,0,1,8,0,4,4,1,1,2,0
420,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c3', 2)","('c1', 0)",0,1,0,0,0,0,1,0,0,0,0,09:45:15,0,3,2,0,0,1,8,0,4,5,0,0,2,0
421,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c3', 3)","('c2', 0)",0,0,0,0,0,0,0,0,0,0,1,09:45:30,0,3,2,0,0,1,8,0,4,4,0,0,3,0
422,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c3', 2)","('r9', 4)",0,0,0,0,0,0,0,0,0,0,1,09:45:45,0,3,2,0,0,1,8,0,4,5,0,0,2,0
423,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r2', 2)","('c2', 0)",0,0,0,0,0,0,0,0,1,0,0,09:46:00,1,2,2,0,0,1,7,0,4,5,0,0,3,0
424,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r2', 2)","('c3', 1)",0,0,0,0,0,0,0,0,1,0,0,09:46:15,1,2,2,0,0,1,9,0,4,5,0,0,1,0
425,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,1.0,"('c3', 1)","('c2', 0)",0,0,0,0,0,0,0,0,0,1,0,09:46:30,1,2,2,0,0,1,9,0,4,5,0,0,1,0
426,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c3', 2)","('r9', 4)",0,0,0,0,0,0,0,0,1,0,0,09:46:45,1,2,2,0,0,1,8,0,4,5,0,0,2,0
427,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('r10', 5)","('r9', 4)",0,0,0,0,0,0,0,0,0,1,0,09:47:00,1,3,2,0,0,1,8,0,4,5,0,0,1,0
428,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('r10', 5)","('c2', 1)",0,0,0,0,0,1,0,0,0,0,0,09:47:15,1,3,2,0,0,1,8,0,3,5,0,1,1,0
429,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,0.0,1.0,"('c3', 0)","('r9', 3)",0,0,0,0,0,0,0,0,0,0,0,09:47:30,1,3,2,0,0,1,9,0,3,6,0,0,0,0
430,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('r7', 9)","('r9', 3)",0,0,0,0,0,0,0,0,0,1,0,09:47:45,1,2,2,0,0,1,9,0,3,6,0,0,1,0
431,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c3', 2)","('r9', 3)",0,0,0,0,0,0,0,0,0,1,1,09:48:00,1,1,2,0,0,1,9,0,3,6,0,0,2,0
432,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r7', 9)","('r9', 3)",1,0,0,0,0,0,0,0,0,0,0,09:48:15,0,2,2,0,0,1,9,0,3,5,0,1,2,0
433,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r8', 0)","('r9', 3)",0,0,1,0,0,0,0,0,0,1,0,09:48:30,0,3,2,1,0,1,9,0,3,5,0,0,1,0
434,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('r8', 0)","('r9', 3)",0,0,0,1,0,0,0,0,2,0,0,09:48:45,0,3,2,0,1,1,9,0,3,5,0,0,1,0
435,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('r8', 0)","('r9', 3)",0,0,0,0,2,0,0,0,0,0,0,09:49:00,0,3,2,0,0,2,9,0,3,5,0,1,0,0
436,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,1.0,"('r8', 0)","('r9', 4)",1,0,0,0,0,0,0,0,0,0,0,09:49:15,0,3,2,0,0,2,9,0,4,5,0,0,0,0
437,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,1.0,"('r8', 0)","('c2', 0)",0,0,0,0,0,0,0,0,0,0,0,09:49:30,0,3,2,0,0,2,9,0,4,5,0,0,0,0
438,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r8', 0)","('r9', 4)",0,1,0,0,0,0,0,0,1,0,0,09:49:45,0,3,1,0,0,2,8,0,4,5,0,1,1,0
439,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r7', 8)","('r9', 4)",0,0,0,0,0,2,0,0,0,0,0,09:50:00,0,3,1,0,0,2,8,0,4,5,0,1,1,0
440,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r7', 8)","('r9', 4)",0,0,1,0,0,0,0,0,0,0,0,09:50:15,0,3,1,1,0,2,8,0,4,5,0,0,1,0
441,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r7', 8)","('c2', 0)",0,0,0,0,0,0,0,0,0,0,2,09:50:30,0,3,1,1,0,2,8,0,4,5,0,0,1,0
442,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('c3', 1)","('c1', 0)",0,0,0,0,0,0,0,0,0,0,0,09:50:45,0,3,1,1,0,2,8,0,4,5,0,0,1,0
443,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r2', 3)","('r4', 1)",0,0,0,0,0,0,0,0,0,0,1,09:51:00,0,3,1,1,1,1,8,0,4,4,0,0,2,0
444,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,0.0,2.0,1.0,2.0,"('r1', 0)","('r5', 0)",0,0,0,1,0,0,0,0,0,0,0,09:51:15,0,3,1,1,0,1,8,0,4,4,1,0,2,0
445,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r2', 3)","('r5', 0)",0,0,0,0,0,0,1,0,0,0,0,09:51:30,0,3,1,1,0,1,8,0,4,3,0,2,2,0
446,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('c3', 3)","('r6', 1)",0,0,0,0,0,0,1,0,3,0,0,09:51:45,0,4,1,1,0,1,7,0,4,4,0,0,3,0
447,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r2', 4)","('r6', 1)",0,0,0,0,0,0,0,0,1,0,2,09:52:00,0,4,1,0,0,1,9,0,4,4,1,0,1,0
448,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('c3', 1)","('r6', 1)",0,1,0,0,0,0,0,0,0,0,0,09:52:15,0,4,2,0,0,1,9,0,4,4,0,0,1,0
